3765 3.736966766017455 1.4815291585271662 6 2.172545141474984 0.7575227940490942 3 3.5156742311330165 1.7291980936311342 5
3773 3.0061139572266256 1.3927236398215626 5 4.692605947945412 1.6920186700219237 5 6.0297720581537915 5.1132697238783225 6
3798 6.223063286181514 5.978407146741204 6 15.417738777525301 16.538674218064394 5 2.7029251341617053 1.6294597354519123 5
3805 5.31213750787947 1.32616068615107 2 2.2351523698644087 0.9385204138570771 2 2.767251505438935 1.1234855888502917 4
3809 4.10551315051858 4.615899820325544 6 2.36670184298373 1.347253462304524 6 3.029133388312039 1.9515528899734509 5
3818 1.3650408251560293 0.0 1 9.432639517221286 11.884540700495572 5 3.219687993522257 0.871900026433564 6
3822 3.2577255037333543 2.438627048117169 6 5.8388063567985 3.1325511334141 6 3.641848266617482 1.5621958085282532 6
3823 2.8048316949219347 1.2652616745180376 6 9.085767257864063 9.113652903995662 5 3.3056501870854844 1.9233369485854361 5
3829 3.6454439263299414 3.824661697020973 6 4.235423393038218 3.797563286660371 6 4.4675400548051885 1.807699216569799 6
3834 5.091556215885703 4.809303447335017 6 2.3381026355942596 1.1217890282919425 5 6.186615487171896 9.687708257146733 6
3835 2.8554186231627683 1.0535033256935746 5 4.580924988487216 2.125758889652684 6 3.6534874272117768 1.105019429613177 6
3839 3.624206265629103 2.225103860424617 6 5.129404113419544 3.6108096882180725 6 3.2724618210753156 0.9014573618314456 6
3848 3.9578069702059415 1.0657935588070233 6 4.253486300837267 1.9004958367472564 6 3.7626920479066635 0.8652920074173531 6
3859 0.5536211110696362 0.6420546797100699 3 4.686751333903582 2.4216716685183854 6 3.393094838803639 1.2948991561523102 6
3864 4.0837802717942395 1.9759970841658987 5 4.128388201326743 1.0647489544898996 4 3.853730052510582 2.243651681329806 5
3867 3.7469431868938954 2.4908569862562624 5 2.991447193325257 1.2369351651689415 6 3.15633779346972 1.2127512112109935 5
3868 8.079267844364798 9.202957266983113 6 4.89391448080346 2.402475516937052 6 4.101471869691939 2.41554953558644 6
3870 3.0712055499893722 1.1900081577634027 6 3.680881951410356 1.7408200274532089 6 3.887964736753626 2.149187536457123 6
3871 0.9180103945189331 0.6930070178800162 5 2.1119215570546053 1.5955854127658493 6 3.1687348912555535 3.057820968201831 5
3872 2.6431072810061473 1.5230163143056488 6 2.271655648706959 0.9181919381704862 6 3.4524208731984722 1.278497672845184 6
3881 3.6130977449274724 2.0735450634583215 6 3.116915068034056 2.061161693813739 6 3.2163273169868867 1.1804182783005537 6
3883 2.5739440930077158 1.0149229491575864 6 2.2846307832345096 1.263496439026035 6 2.7165502767945022 1.164535380888001 6
3884 3.534565636480996 2.3451747325179837 6 3.2255644692004353 1.746538168778893 6 3.3247773840162154 2.0558364793001616 6
3894 2.492310997636158 0.8917246686588942 6 3.7424791018506767 1.897650621122529 6 4.353579056318244 1.2225874447455731 5
3898 4.08536461009353 2.6112648154440032 5 1.8740989862935749 1.374849113105848 6 4.98687988406391 5.3523471829510365 6
3899 3.2063001344216295 1.4110545374585932 6 5.243957155489625 5.298460397996852 6 2.6694390647801924 1.5267742034672058 4
3918 2.9035321167596826 2.778608572480567 6 6.6864655280564875 8.171019735212075 6 4.413611613747889 2.9077255767350794 6
3920 2.6359552405095505 1.182269962836737 6 4.143480396049654 0.5984030026556897 6 3.615639933197675 1.1189046910636344 6
3927 3.122161557148123 1.1441637337132404 6 3.5901206198990017 1.6680792344020154 6 3.7676684358208754 0.8180476076895754 6
3930 3.124428505169211 2.7296009514608084 6 3.1362919647119725 1.2159398103362342 6 3.0308288334249482 1.740012212821461 6
3934 1.0858546058551837 1.0695799368440733 5 11.729321719757877 12.158032434167042 6 9.315688698896642 7.475089913779993 6
3936 3.3978905091648812 1.9404126420871552 6 4.6796598428521365 3.679177562363174 6 3.533516646268981 1.0326972279065463 5
3939 4.875686003348164 4.1030099259087764 6 8.027836076025778 3.3260438767029052 6 6.6267586761603825 6.9493767565610085 6
3941 3.1739228811241444 2.7885502478607886 5 3.6872051280515357 1.1956621336720787 6 6.487358586593018 5.440078875945308 6
3944 3.058415421715324 1.9783801453698322 6 3.3481692364476885 1.8580761034429125 6 3.561885812760314 2.4120822627856238 6
3947 1.372823536346914 0.3887155056490883 2 8.372657818173684 9.65806659282833 5 3.7920787058317726 2.879821114325743 5
3950 2.655926994293395 1.0802773950666735 6 2.7267598253536867 1.3650206461331076 6 3.7487409861169 1.8110568752529177 6
3952 3.6473766265087306 1.8129517407606879 6 3.6795611555826326 1.353415201784396 6 3.915739181575873 0.8607533359854151 6
3954 5.978476786918388 4.502203090780169 6 3.636910243518893 1.7426402952589548 6 8.302608838735614 10.11606024951433 5
3991 2.5605087699068463 1.2271369557088203 6 2.028485213397213 1.0277535676373932 6 2.449319649843043 0.8560729417413716 6
3998 5.01871222845845 1.874474260565128 6 4.513564830070209 2.993654609140557 6 3.542791495521063 1.0272930934365665 6
3999 9.581752282152593 8.764712699485647 6 7.336378097338941 1.8343324640688337 6 10.017990619374178 8.159868619173016 5
