3548,3866,blue_cube_placard
3866,4304,orange_box_placard
4304,5360,pink_cylinder_placard
5360,5713,red_ball_placard
5713,6030,yellow_pyramid_placard
6030,6336,green_cone_placard
6336,6685,lion_placard
6685,7274,boat_placard
7274,7698,cow_placard
7698,7986,raptor_placard
7986,8501,car_placard
8501,9140,hippo_placard
9140,9558,pooh_placard
9558,10405,book_placard
10405,11035,frog_placard
11035,11463,duck_placard
11463,11713,elephant_placard
11713,12714,blue_cube_placard
