10134,10534,orange_box_placard
10534,11068,green_cone_placard
11068,11553,yellow_pyramid_placard
11553,12138,blue_cube_placard
12138,13549,red_ball_placard
13549,13766,pink_cylinder_placard
13766,14296,hippo_placard
14296,14657,car_placard
14657,15013,raptor_placard
15013,16104,boat_placard
16104,17342,elephant_placard
17342,17680,frog_placard
17680,18310,book_placard
18310,18623,cow_placard
18623,19226,lion_placard
19226,19773,duck_placard
19773,20173,pooh_placard
20173,20465,airplane_placard
