4741,5035,orange_box_placard
5201,5607,yellow_pyramid_placard
5752,6036,pink_cylinder_placard
6196,6432,red_ball_placard
6932,7283,green_cone_placard
7369,7942,boat_placard
8077,8491,raptor_placard
8653,11032,book_placard
11194,11433,hippo_placard
11582,11698,elephant_placard
11854,12233,cow_placard
12339,12589,lion_placard
12650,12998,frog_placard
13132,13548,duck_placard
13631,14028,airplane_placard
14121,14432,pooh_placard
