6019,6363,orange_box_placard
6534,7351,pink_cylinder_placard
7351,7725,green_cone_placard
7725,8265,red_ball_placard
8265,8803,yellow_pyramid_placard
8803,9123,blue_cube_placard
9123,9680,car_placard
9680,10066,elephant_placard
10066,10520,book_placard
10520,11865,hippo_placard
11865,12535,pooh_placard
12535,12756,airplane_placard
12756,13304,lion_placard
13317,13736,boat_placard
13736,14259,frog_placard
14259,14603,raptor_placard
14603,14979,cow_placard
14979,15395,duck_placard
