4112,4541,orange_box_placard
4541,5498,blue_cube_placard
5498,6347,green_cone_placard
6347,6903,red_ball_placard
6903,7243,pink_cylinder_placard
7243,7744,yellow_pyramid_placard
7744,8284,duck_placard
8284,8617,elephant_placard
8617,8999,airplane_placard
8999,9445,car_placard
9445,10010,raptor_placard
10010,10390,cow_placard
10390,10811,boat_placard
10811,11707,book_placard
11707,12288,hippo_placard
12288,12789,frog_placard
12789,13358,pooh_placard
13358,13989,lion_placard
